,artist,title,text
151,adele,someone like you,"I heard that you're settled down
That you found a girl and you're married now
I heard that your dreams came true
Guess she gave you things, I didn't give to you
Old friend, why are you so shy?
Ain't like you to hold back or hide from the light

I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
""Don't forget me, "" I beg
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""
""Sometimes it lasts in love, but sometimes it hurts instead""

You know how the time flies
Only yesterday was the time of our lives
We were born and raised in a summer haze
Bound by the surprise of our glory days

I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
""Don't forget me, "" I begged
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""

Nothing compares, no worries or cares
Regrets and mistakes, they're memories made
Who would have known how bittersweet this would taste?

Never mind, I'll find someone like you
I wish nothing but the best for you
""Don't forget me, "" I beg
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""

Never mind, I'll find someone like you
I wish nothing but the best for you, too
""Don't forget me, "" I begged
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""
""Sometimes it lasts in love, but sometimes it hurts instead"""
152,adele,set fire to the rain,"I let it fall, my heart
And as it fell, you rose to claim it
It was dark and I was over
Until you kissed my lips and you saved me

My hands, they're strong
But my knees were far too weak
To stand in your arms
Without falling to your feet

But there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you play
You would always win, always win

But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name
Your name

When I lay with you
I could stay there
Close my eyes
Feel you here forever
You and me together, nothing gets better

'Cause there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you'd play
You would always win, always win

But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name
Your name

I set fire to the rain
And I threw us into the flames
When it fell, something died
'Cause I knew that that was
The last time, the last time

Sometimes I wake up by the door
That heart you caught must be waiting for you
Even now, when we're already over
I can't help myself from looking for you

I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name
Your name

I set fire to the rain
And I threw us into the flames
When it fell, something died
'Cause I knew that that was the last time
The last time

Oh, oh, no
Let it burn
Oh, oh
Let it burn
Let it burn"
153,adele,rolling in the deep,"There's a fire starting in my heart
Reaching a fever pitch, it's bringing me out the dark
Finally I can see you crystal clear
Go ahead and sell me out and I'll lay your ship bare

See how I'll leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love they leave me breathless
I can't help feeling

We could've had it all (you're gonna wish you)
(Never had met me)
Rolling in the deep (tears are gonna fall)
(Rolling in the deep)

You had my heart inside (you're gonna wish you)
Of your hands (never had met me)
And you played it (tears are gonna fall)
To the beat (rolling in the deep)

Baby, I have no story to be told
But I've heard one on you, now I'm gonna make your head burn
Think of me in the depths of your despair
Make a home down there, as mine sure won't be shared

The scars of your love (never had met me)
Remind me of us (tears are gonna fall)
They keep me thinking (rolling in the deep)
That we almost had it all (you're gonna wish you)
The scars of your love (never had met me)
They leave me breathless (tears are gonna fall)
I can't help feeling (rolling in the deep)

We could've had it all (you're gonna wish you)
(Never had met me)
Rolling in the deep (tears are gonna fall)
(Rolling in the deep)

You had my heart inside (you're gonna wish you)
Of your hands (never had met me)
And you played it (tears are gonna fall)
To the beat (rolling in the deep)

We could've had it all
Rolling in the deep
You had my heart inside of your hand
But you played it with a beating

Throw your soul through every open door (whoa)
Count your blessings to find what you look for (whoa)
Turn my sorrow into treasured gold (whoa)
You pay me back in kind and reap just what you've sown

We could've had it all (tears are gonna fall, rolling in the deep)
We could've had it all (you're gonna wish you never had met me)
It all, it all, it all (tears are gonna fall, rolling in the deep)

We could've had it all (you're gonna wish you)
(Never had met me)
Rolling in the deep (tears are gonna fall)
(Rolling in the deep)

You had my heart inside (you're gonna wish you)
Of your hands (never had met me)
And you played it (tears are gonna fall)
To the beat (rolling in the deep)

Could've had it all (you're gonna wish you)
(Never had met me)
Rolling in the deep (tears are gonna fall)
(Rolling in the deep)

You had my heart inside (you're gonna wish you)
Of your hands (never had met me)
But you played it, you played it, you played it
You played it to the beat"
154,adele,chasing pavements,"I've made up my mind
Don't need to think it over
If I'm wrong, I am right
Don't need to look no further
This ain't lust
I know this is love, but

If I tell the world
I'll never say enough
'Cause it was not said to you
And that's exactly what I need to do
If I end up with you

Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even If I knew my place, should I leave it there?
Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere

I build myself up
And fly around in circles
Waiting as my heart drops
And my back begins to tingle
Finally, could this be it, or?

Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even if I knew my place, should I leave it there?
Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere, yeah

Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even if I knew my place, should I leave it there?
Should I give up?
Or should I just keep on chasing pavements?
Should I just keep on chasing pavements?
Oh-oh

Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even if I knew my place, should I leave it there?
Should I give up?
Or should I just keep chasing pavements?
Even if it leads nowhere"
155,adele,hello,"Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing

Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

There's such a difference between us
And a million miles

Hello from the other side

I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?

It's no secret that the both of us
Are running out of time

So hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Anymore (lows, lows, lows, lows)

Hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart

But it don't matter, it clearly doesn't tear you apart anymore"
156,adele,turning tables,"Close enough to start a war
All that I have is on the floor
God only knows what we're fighting for
All that I say, you always say more

I can't keep up with your turning tables
Under your thumb I can't breathe

So, I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you what you think you gave me
It's time to say goodbye to turning tables
To turning tables

Under haunted skies I see you, ooh-ooh
Where love is lost your ghost is found
I braved a hundred storms to leave you
As hard as you try, no I will never be knocked down

I can't keep up with your turning tables
Under your thumb I can't breathe

So, I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you what you think you gave me
It's time to say goodbye to turning tables
Turning tables

Next time I'll be braver
I'll be my own saviour
When the thunder calls for me
Next time I'll be braver
I'll be my own saviour
Standing on my own two feet

I won't let you close enough to hurt me
No, I won't rescue you to just desert me
I can't give you what you think you gave me
It's time to say goodbye to turning tables
To turning tables
Turning tables, yeah
Oh, no, no"
157,adele,water under the bridge,"If you're not the one for me
Then how come I can bring you to your knees?
If you're not the one for me
Why do I hate the idea of being free?

And if I'm not the one for you
You've gotta stop holding me the way you do
Oh, honey, if I'm not the one for you
Why have we been through what we have been through?

It's so cold out here in your wilderness
I want you to be my keeper
But not if you are so reckless

If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Woah-woah
Say that our love ain't water under the bridge

What are you waiting for?
You never seem to make it through the door
And who are you hiding from?
It ain't no life to live like you're on the run
Have I ever asked for much?
The only thing that I want is your love

If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
Woah-woah
Say that our love ain't water under the bridge

It's so cold in your wilderness
I want you to be my keeper
But not if you are so reckless

If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge

Say that our love ain't water under the bridge
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge

Say that our love ain't water under the bridge"
158,adele,skyfall,"This is the end
Hold your breath and count to ten
Feel the Earth move and then
Hear my heart burst again
For this is the end
I've drowned and dreamt this moment
So overdue, I owe them
Swept away, I'm stolen

Let the sky fall
When it crumbles
We will stand tall
Face it all together
Let the sky fall
When it crumblesThis is the end
Hold your breath and count to ten
Feel the Earth move and then
Hear my heart burst again
For this is the end
I've drowned and dreamt this moment
So overdue, I owe them
Swept away, I'm stolen

Let the sky fall
When it crumbles
We will stand tall
Face it all together
Let the sky fall
When it crumbles
We will stand tall
Face it all together
At Skyfall
At Skyfall

Skyfall is where we start
A thousand miles and poles apart
Where worlds collide and days are dark
You may have my number, you can take my name
But you'll never have my heart

Let the sky fall (let the sky fall)
When it crumbles (when it crumbles)
We will stand tall (we will stand tall)
Face it all together
Let the sky fall (let the sky fall)
When it crumbles (when it crumbles)
We will stand tall (we will stand tall)
Face it all together
At Skyfall

Where you go, I go
What you see, I see
I know I'd never be me
Without the security
Of your loving arms
Keeping me from harm
Put your hand in my hand
And we'll stand

Let the sky fall (let the sky fall)
When it crumbles (when it crumbles)
We will stand tall (we will stand tall)
Face it all together
Let the sky fall (let the sky fall)
When it crumbles (when it crumbles)
We will stand tall (we will stand tall)
Face it all together
At Skyfall

Let the sky fall
We'll stand tall
At Skyfall
Ooh"
159,adele,rumor has it,"She, she ain't real
She ain't gon' be able to love you like I will
She is a stranger
You and I have history
Or don't you remember
Sure, she's got it all
But, baby, is that really what you want

Bless your soul, you got your head in the clouds
She made a fool out of you
And, boy, she's bringing you down
She made your heart melt
But you're cold to the core
Now rumor has it she ain't got your love anymore

Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)

She is half your age
But I'm guessing that's the reason that you stayed
I heard you've been missing me
You've been telling people things you shouldn't be
Like when we creep out and she ain't around
Haven't you heard the rumors

Bless your soul, you got your head in the clouds
You made a fool out of me
And, boy, you're bringing me down
You made my heart melt, yet I'm cold to the core
But rumor has it I'm the one you're leaving her for

Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)

All of these words whispered in my ear
Tell a story that I cannot bear to hear
Just 'cause I said it, it don't mean that I meant it
People say crazy things
Just 'cause I said it, don't mean that I meant it
Just 'cause you heard it

Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor-rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it (rumor)
Rumor has it

But rumor has it he's the one I'm leaving you for"
160,lil wayne,3 peat,"Yessir! They can't stop me, even if they stopped me
I'm on it, ooh, I'm on it
I'm so on it, and however you want it
You can get it tonight ho, and all night ho
I get the beat from (Maestro), fuckin' right ho

I might go crazy on these niggas, I don't give a motherfuck
Run up in a nigga house and shoot his grandmother up
What! What! I don't give a motherfuck
Getcha baby kidnapped and ya baby-mother fucked
It's Tha Carter III, bitch, better put your supper up
Hollygrove I throw it up like I'm trying to lose my gut
Fuck is up? Beat him up like a million uppercuts
Got a million duffled up for the fuck of it, shit
Get on my level? You can't get on my level
You would need a space shuttle or a ladder that's forever
However, I'm better, if not now then never
Don't you ever fix your lips unless you 'bout to suck my dick, bitch!
Swallow my words, taste my thoughts
And if it's too nasty, spit it back at me
Two more inches, I'd have been in that casket
According to the doctor, I could have died in traffic
Bounce right back on them bitches like Magic
Abracadabra, I'm up like Viagra
I just do this shit for my clique like Adam Sandler
I control hip-hop and I'ma keep it on my channel

Watch me, bitch, watch me
Bitch watch me! But they cannot see me
Like Hitler, it's the New Orleans Nightmare
Money so old, it's growing white hair
Young Money, baby, yeah we right here
I'ma make sure we ball 'til we fall like tears
And mama, don't cry, your son can handle his
I got her out the hood and put her in the hills

Yeah, when I was 14, I told my mom we will see better days
And sure enough I got Miss Cita in a better place
When I was 14, I told my mom we will see better days
And sure enough, we did exactly what I say
I told my girl, ""When you fuck me, better fuck me good
'Cause if another girl could, she gon' fuck me good""
No sitting at the table if you bringing nothing to it
And I get straight to it like it's nothing to it
Yeah, I got game like Stuart Scott
Fresh out the ESPN shop
And when SportsCenter poppin', everything stoppin'
But you can't fool me, I know what you watching
Me! You watch me, you watch me, 'cause I be
Weezy, must see, TV, C3
Nigga that's me and I'm me, I'm me times three
So retreat or suffer defeat
I'm back, 3-peat, C3"
161,lil wayne,mr carter,"Yo
Yo, Drew and Inf', did this, this right here is crazy
I feel big, you know what I mean?
Like not-not big in the sense of weight, you know what I mean?
Like gainin' weight or nothin' like that, like colossal
Like, know what I mean, like
I heard you were lookin' for me

Hey, Mr. Carter, Mr. Carter (hello)
Tell me, where have you been? Where have you been? (You know)
'Cause they've been asking, they've been searching
They've been wondering why (I know)
Hey, Mr. Carter, Mr. Carter (hey, hello)
Tell me, where have you been? Where have you been? (Shit, you know)
'Cause they've been asking, they've been searching
They've been wondering why (hahaha)

Yeah, to you forever, from me to you
I heard somebody say ""Church"", I'ma need a suit
I'ma need a coupe, I won't need a roof
Flyer than Beetlejuice, Beetlejuice, Beetlejuice
I got the flow, I'm tryin' to see the roof
Didn't wear a bulletproof, so I got shot and you can see the proof
Blind eyes could look at me and see the truth
Wonder if Stevie do? But I'ma leave it to
God, not Beaver, neither you
'Cause I'ma murder Y, kill O and even U
Man, I got Summer hatin' on me 'cause I'm hotter than the Sun
Got Spring hatin' on me 'cause I ain't never sprung
Winter hatin' on me 'cause I'm colder than y'all
And I will never, I will never, I will never fall
I'm being hated by the seasons
So fuck y'all who hatin' for no reason

Hey, Mr. Carter, Mr. Carter (I am him)
Tell me, where have you been? Where have you been? (Around the world and I'm back again)
'Cause they've been asking, they've been searching (Who's been asking 'bout me?)
They've been wondering why (in case you wonderin')
Hey, Mr. Carter, Mr. Carter (I am him)
Tell me, where have you been? Where have you been? (Around the world and I'm back again)
'Cause they've been asking, they've been searching (Who's been asking 'bout me?)
They've been wondering why (in case you wonderin')

Yeah, I been in and out the bank, bitch
While y'all asshole niggas been on the same shit
I flush and watch 'em go down the drain quick
Two words you never hear ""Wayne quit""
'Cause Wayne win and they lose
I call them April babies, 'cause they fools
And when they snooze, we up
Feet up, like a parapleguc
Or paraplegic? I parallel park
In that red-and-yellow thing, old school Atlanta Hawk
Like I'm from College Park, but I'm from Hollygrove
Now all my Bloods scream ""Su-Woo and ""Da-da-do""
I know my role and I play it well
And I weigh it well on my Libra scale
I suck a pussy, fuck a pussy, leave it there
Long hair, don't even care (Young!)

Hey, Mr. Carter, Mr. Carter (I am him)
Tell me, where have you been? Where have you been? (Around the world, now I'm back again)
'Cause they've been asking, they've been searching (Who's been asking 'bout me?)
They've been wondering why (in case you're wonderin')
Hey, Mr. Carter, Mr. Carter (I am him)
Tell me, where have you been? Where have you been? (Around the world, now I'm back again)
'Cause they've been asking, they've been searching (Who's been asking 'bout me?)
They've been wondering why (in case you're wonderin')

Chea, I'm right here in my chair with my crown and my dear
Queen B, as I share mic time with my heir
Young Carter, go farther, go further, go harder
Is that not why we came? And if not, then why bother?
Show no mercy in Murcielagos
So far from bein' the bastard that Marcy had fathered
Now my name's being mentioned with the martyrs
The Biggies and the Pacs and the Marleys and the Marcuses
Garvey, got me a molotov-cocktail flow
Even if you box well, can't stop the blows
Kaboom! The Roc Boy in the room
The dope boy I just came off the spoon
Also, I'm so fly I'm on auto-
Pilot, while guys just stare at my wardrobe
I see Euros, that's right, plural
I took so much change from this rap game, it's your go
(Hey Mr. Carter) Young

It's my go, yeah
And I'ma go so opposite of soft
Off the Richter, Hector, Camacho Man, Randy Savage
Far from average, above status-quo
Flow so pro
I know I ride slow, and when I pass they say
""What up, Killa?"" Man, stop bringin' up my past
And next time you mention Pac, Biggie or Jay Z
Don't forget Weezy, baby

Hey, Mr. Carter, Mr. Carter (Amen)
Tell me, where have you been? Where have you been? (Yeah)
'Cause they've been asking, they've been searching
They've been wondering why (haha)
Hey, Mr. Carter, Mr. Carter (I am him)
Tell me, where have you been? Where have you been? (Hova)
'Cause they've been asking, they've been searching (Weezy)
They've been wondering why (baby)

Hey, Mr. Carter, Mr. Carter
Tell me, where have you been? Where have you been? (I been hustlin')
'Cause they've been asking, they've been searching (hustlin' hard)
They've been wondering why (chyeah)
Hey, Mr. Carter, Mr. Carter

And I swear to everything, when I leave this Earth
It's gon' be on both feet, never knees in the dirt
And you can try me, fucker, but when I squeeze, it hurt
Fine, we'll lose two lives, yours and mine
Give me any amount of time, don't let Ms. Carter grieve
At the funeral parlor, drippin' tears down my sleeve
Give me any amount of time, don't let Ms. Carter grieve"
162,lil wayne,a milli,"Young Money! You dig? Mack I'm going in

A millionaire
I'm a Young Money millionaire, tougher than Nigerian hair
My criteria compared to your career just isn't fair
I'm a venereal disease like a menstrual bleed
Through the pencil I leak on the sheet of the tablet in my mind
Cause I don't write shit cause I ain't got time
Cause my seconds, minutes, hours go to the almighty dollar
And the almighty power of that ch-cha-cha-chopper
Sister, brother, son, daughter, father, mother-fuck a copper
Got the Maserati dancing on the bridge, pussy popping
Tell the coppers ha-ha-ha-ha, you can't catch 'em, you can't stop 'em
I go by them goon rules, if you can't beat 'em then you pop 'em, you can't man 'em then you mop 'em, you can't stand 'em then you drop 'em
You pop 'em cause we pop 'em like Orville Redenbacher

Mothafucka, I'm ill

A million here a million there
Sicilian bitch with long hair, with coke in her derriere
Like smoke in the thinnest air, I open the Lamborghini
Hoping them crackers see me like look at that bastard Weezy
He's a beast, he's a dog, he's a mothafuckin' problem
Okay, you're a goon but what's a goon to a goblin?
Nothing, nothing, you ain't scaring nothing
On some faggot bullshit, call 'em Dennis Rodman
Call me what you want, bitch, call me on my Sidekick
Never answer when it's private, damn I hate a shy bitch
Don't you hate a shy bitch? Yeah, I ate a shy bitch
And she ain't shy no more, she changed her name to My Bitch
Yeah, nigga, that's my bitch, so when she ask
For the money when you through, don't be surprised, bitch
It ain't trickin' if you got it
But you like a bitch with no ass: you ain't got shit
Motherfucka I'm ill, not sick and I'm okay, but my watch sick
Yeah, my drop sick, yeah, my Glock sick, and my knot thick, I'm it

Mothafucka, I'm ill

They say I'm rapping like B.I.G, Jay, and 2Pac
André 3000, where is Erykah Badu at? Who that?
Who that said they gon' beat Lil' Wayne?
My name ain't Bic, but I keep that flame, man
Who that one that do that boy, you knew that, true that, swallow
And I be the shit, now you got loose bowels
I don't O U like two vowels
But I would like for you to pay me by the hour
And I'd rather be pushing flowers
Than to be in the pen sharing showers
Tony told us this world was ours
And the Bible told us every girl was sour
Don't play in her garden and don't smell her flower
Call me Mr. Carter or Mr. Lawn Mower
Boy, I got so many bitches like I'm Mike Lowrey
Even Gwen Stefani said she couldn't doubt me
Mothafucka, I say life ain't shit without me
Chrome lips poking out the coupe, look like it's pouting
I do what I do and you do what you can do about it
Bitch, I can turn a crack rock into a mountain, dare me
Don't you compare me cause there ain't nobody near me
They don't see me but they hear me, they don't feel me, but they fear me
I'm illy, C3, 3 Peat"
163,lil wayne,got money,"Yeah, yeah!
I need a Winn-Dixie grocery bag full of money (whoo!)
Right now to the VIP section (whoo!)
You got Young Mula in the house tonight, baby (yeah!)
Yeah, haha, yeah, Young (ay-hey)
Young, Young, Young, Young Mula baby!

If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

Now I was bouncing through the club
She love the way I diddy-bop
I see her boyfriend hatin' like a city cop
Now I ain't never been a chicken but my fifty cocked
Say I ain't never been a chicken but my semi cocked
Now where your bar at? I'm tryna rent it out
And we so bout it bout it, now what are you about?
DJ showin love he say my name when the music stop
""Young Money, Lil Wayne"" then the music drop
I make it snow, I make it flurry
I make it all back tomorrow, don't worry
Yeah, it's young Wayne on the hoes
A.K.A Mr. Make-It-Rain-On-Them-Hoes
Young Money

If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

It go one for the money, two for the show
Now clap your hands if you got a bank roll (Chris)
Like some clap on lights in this bitch
I'mma be clappin all night in this bitch
Lights off, mask on
Creep silent, she smiling
He muggin, who cares
Cause my goons, are right here
Like it's nothing, to a big dog
And I'm a Great Dane, I wear 8 chains
I mean so much ice, they yell, ""Skate, Wayne!""
She wanna fuck Weezy but she wanna rape Wayne
(And I'mma let her)

If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like

Okay, it's young Wayne on these hoes
A.K.A Mr. Make-it-Rain-On-Them-Hoes
Like ayyy! And everybody say
Mr. Rainman can we have a rainy day?
Bring an umbrella, please bring an umbrella
'Ella, 'ella, 'ella, ayyy!
Bitch ain't shit but a ho and a trick
But you know it ain't trickin if you got it
You know we ain't fuckin if you not thick
And I'll cool your ass down if you think you're hot shit
So Rolex watch this, I do it, four, five, six
My click-clack goes the black four-fifth
And just like it I'll blow that shit
Cause bitch I'm the bomb like tick, tick
BIATCH!

If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

Yeah, it's young Wayne on the hoes
AKA Mr. Make-It-Rain-On-Them-Hoes
Yeah, young Wayne on the hoes
Make a stripper fall in love, T-Pain on them hoes
Uh-huh... um, Young Mula baby"
164,lil wayne,phone home,"This is, this is, this is, this is
We are not the same, I am a Martian
We are not the same, I am a Martian
Greetings from Planet Weezy
We will begin transmission in 5, 4, 3, 2, 1

Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
And if you feel like you're the best
Go 'head and do the Weezy-We, and
Phone home! Weezy
Phone home! Weezy

We are not the same, I am a Martian
And I'm hotter than summer rain like Carl Thomas
Lock, load, ready to aim at any target
I could get your brains for a bargain like I bought it from Target
Hip hop is my supermarket
Shopping cart full of fake hip hop artists
I'm starving, sorry, I gotta eat all it
And I'll be back in the morning

Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
And if you feel like you're the best
Go 'head and do the Weezy-We, and
Phone home! Weezy
Phone home! Weezy

We are not the same, I am a alien
Like Gonzales, young college
Student, who done just flipped the game like Houston
I'm used to promethazine in two cups, I'm screwed up
And you ain't shit if you ain't never been screwed up
Flow so sick make you wanna throw your food up
Ice water chest, and my wrist like a cool cup
Two twin clippers, I give your ass a crew cut
I get bread like cold cuts, you know what?
Your girl go down fast, come up slow, but I never slow up
Weezy!

Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
And if you feel like you're the best
Go 'head and do the Weezy-We, and
Phone home! Weezy
Phone home! Weezy

They don't make 'em like me no more
Matter of fact, they never made it like me before
I'm rare, like Mr. Clean with hair
No brake lights on my car rear
I never had lice and I never had fear
I rap like I done died and gone to heaven, I swear
And yeah, I'm a bear, like black and white hair, so I'm polar
And they can't get on my system 'cause my system is the solar
I am so far from the othars, I meant others
I just eat them for supper, get in my spaceship and hover, hover

Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
Phone home! Weezy
And if you feel like you're the best
Go 'head and do the Weezy-We, and
Phone home! Weezy
Phone home! Weezy"
165,lil wayne,shoot me down,"Open up your hearts people
Page one chapter one verse muthaf***in' one

Yeah uh huh I'm drinkin' hot tea b****, feel me

Yeah now if you let me
You wont regret me
S*** if you let me
You wont forget me,
Remember, and if you don't then mind the,
Hold up bah bah! There's a reminder
I ain't kind hot I'm sauna
I sweat money and the bank is my shower
Ha ha and that pistol is my towel
Ha so stop sweatin' me coward
And I would
Die for ours ride
For ours
Supply the flowers
This is history in the making
Now shut the f*** up and let me make it

Please don't shoot me down cause I'm flyin' I'm flyin'
I'm high-up
Please don't me down cause I'm flyin' I'm high up
(This tea is at a real good temperature right now, so am I)

I spit Alcatraz bars I know
And d-boys is the only alphabet boys I know
Gotta 3-80 on my waist and Rambo at home
No more bandanna round my dome bandanna in my right pocket
B**** I'm grown f*** what you on
Now watch me stand on the world as I sit in a throne
And if I jump I'm a fly and look into the eagles eye
And see I am nothin' like you, why?
B**** see, it gets me how nothing gets me or get to me
And if you shootin' for the star than just shoot me
But your bullets don't reach mars
Pause, clause, because I'm a a beast I'm a dog ill get'cha
My picture should be in the dictionary
Next to the definition of definition
Because repetition is the father of learnin'
And son I know your barrel burnin' but

Please don't shoot me down cause I'm flyin' I'm flyin'
I'm high-up
Please don't me down cause I'm flyin' I'm high up
(This tea is at a real good temperature right now, so am I)

Pappa I did it to em, I'm a bastard
And I'm a do it again like n**** backwards
These n****s backwards but they behind us
Now watch me get high like times up
Now D bring the drums back
And watch me hit em' where there lungs sat like that
I get respect cause if I don't I'm a take it
I see your boys hatin' and I see your girls naked
Drum sound like a naked gun switch clips with my thumb
Then I pop another clip in and aim at his vision
Cause Wayne is his vision cause Wayne is the mission
I'm aimin' at a mirror

Please don't shoot me down cause I'm flyin' im flyin'
(And I've done it before, please don't make me do it no more)
I'm high-up
Please don't me down cause I'm flyin' I'm high up
(Watch me soar, where the f*** is my guitar, now roar)"
